"image","xmin","ymin","xmax","ymax","label"
"t26.png",420.3257728494624,235.7912489334471,518.5703965053764,266.92232828498294,"RETWEETS"
"t26.png",652.041498655914,24.887078711604094,726.0572916666666,51.68795328498293,"DATE"
"t26.png",399.9766465053763,22.687180034129693,632.2565524193549,54.98200191979522,"HANDLE"
"t27.png",696.9572218775847,278.17699115044246,815.756836745244,308.85965154867256,"LIKES"
"t27.png",145.89412737799833,104.44879240412979,1196.5543579404466,258.5319874631268,"BODY"
"t27.png",153.3086486765922,277.39804572271385,241.39207247725392,310.36691095132744,"COMMENTS"
"t27.png",421.7174317617866,278.4379378687315,536.0901183829611,310.1760693215339,"RETWEETS"
"t27.png",560.2398288875103,23.41120483038348,654.9597549627791,53.54081397492625,"DATE"
"t27.png",343.973880789909,19.722898230088497,539.6184346567411,59.17648414454277,"HANDLE"
"t29.png",695.8952259098428,200.43579766536965,815.3717173283706,229.16342412451363,"LIKES"
"t29.png",144.02299162531017,62.47081712062257,1196.7799834574027,177.87548638132296,"BODY"
"t29.png",155.74773831679073,198.97665369649806,251.59968207196027,229.84824902723736,"COMMENTS"
"t29.png",422.21925403225805,200.28793774319067,530.1499431348221,229.87548638132296,"RETWEETS"
"t29.png",443.9804461331679,24.284046692607003,517.4176618072787,54.51750972762646,"DATE"
"t29.png",254.0037608560794,23.8715953307393,424.79449700165424,56.57198443579766,"HANDLE"
"t28.png",701.3413590777502,163.1762584841629,821.3858043837882,194.45595305429865,"LIKES"
"t28.png",147.33346257237386,64.57367081447964,1195.6440756823822,141.67244061085972,"BODY"
"t28.png",159.01930831265508,161.43806561085972,237.6653613523573,196.36135463800906,"COMMENTS"
"t28.png",425.33911031844497,164.49059671945702,545.9048283705541,194.77481617647058,"RETWEETS"
"t28.png",577.2901157981803,26.71839649321267,671.7143946443341,55.894372171945705,"DATE"
"t28.png",353.0339123242349,26.380090497737555,563.7448045905708,61.64946266968326,"HANDLE"
"t30.png",697.4992245657569,199.91860465116278,811.8990384615386,228.8488372093023,"LIKES"
"t30.png",141.18718982630273,58.492248062015506,1194.792959057072,172.95348837209303,"BODY"
"t30.png",154.0400124069479,198.1860465116279,253.50108560794047,232.61627906976742,"COMMENTS"
"t30.png",422.25883995037225,198.984496124031,531.0832816377172,229.92248062015506,"RETWEETS"
"t30.png",385.4528535980149,21.8953488372093,456.6028225806451,53.593023255813954,"DATE"
"t30.png",206.54466501240697,21.073643410852714,366.6718362282879,56.00387596899225,"HANDLE"
"t31.png",701.1539495450786,241.88671875,813.0613110008271,271.796875,"LIKES"
"t31.png",147.58095533498758,65.08203125,1203.9564722911496,216.8203125,"BODY"
"t31.png",159.18853391232423,237.80078125,245.85507133995037,271.71875,"COMMENTS"
"t31.png",426.6585246071133,239.76953125,527.6374327956989,271.08203125,"RETWEETS"
"t31.png",657.8889836641853,24.4921875,725.2043527708851,55.4609375,"DATE"
"t31.png",405.01238110008273,25.0234375,640.0834108767576,59.22265625,"HANDLE"
"t3.png",697.8424317617867,883.042931626188,809.0440382030604,913.0944347280887,"LIKES"
"t3.png",147.7449726013234,61.49976075765575,1180.802438740695,106.48996007127772,"BODY"
"t3.png",154.00778019023988,881.000032998944,239.7865681865178,914.7736354936642,"COMMENTS"
"t3.png",422.20535437344915,881.518495908131,520.5833010235732,914.4989275343189,"RETWEETS"
"t3.png",631.2197839123243,21.83347907866948,703.4936672870141,52.21385790654699,"DATE"
"t3.png",409.00623578370556,22.816237130411825,613.995127688172,56.353822927666315,"HANDLE"
"t32.png",698.470468879239,164.6761841367713,799.8541278949544,193.9194576793722,"LIKES"
"t32.png",143.6262019230769,62.962478979820624,1200.3005195409428,137.828370235426,"BODY"
"t32.png",157.50217121588088,163.67289097533632,258.7418967121588,196.87489489910314,"COMMENTS"
"t32.png",423.54188637303554,162.58793441704034,516.4723686931347,194.5533211883408,"RETWEETS"
"t32.png",430.2133995037221,24.74789798206278,506.19473738626965,56.37496496636771,"DATE"
"t32.png",230.9277166046319,25.59175308295964,408.10598893713814,55.67499299327354,"HANDLE"
"t33.png",694.3084742038875,199.28682170542635,821.658679693962,229.86821705426357,"LIKES"
"t33.png",139.82550144747725,60.6937984496124,1193.668676333747,178.24031007751938,"BODY"
"t33.png",151.76276881720432,197.0968992248062,262.886961073201,229.7093023255814,"COMMENTS"
"t33.png",419.63133271298597,200.0581395348837,537.9279492349049,229.968992248062,"RETWEETS"
"t33.png",702.2395574855252,22.232558139534884,799.2511437655087,52.848837209302324,"DATE"
"t33.png",432.8768998138958,25.069767441860463,680.0526519851117,56.34108527131782,"HANDLE"
"t36.png",693.1820978081059,163.17201327433628,830.9754768920596,194.31194690265485,"LIKES"
"t36.png",693.1820978081059,163.17201327433628,830.9754768920596,194.31194690265485,"BODY"
"t36.png",141.2576638751034,62.159845132743364,1190.7540322580646,137.7195796460177,"BODY"
"t36.png",152.12274477874277,162.10730088495575,246.10356570512823,196.11227876106193,"COMMENTS"
"t36.png",419.49585788875106,162.45188053097345,530.1400821960298,192.50774336283186,"RETWEETS"
"t36.png",574.9164469602978,23.32688053097345,633.4338296112489,53.4679203539823,"DATE"
"t36.png",416.945060483871,24.000553097345133,555.1409933312655,55.07853982300885,"HANDLE"
"t34.png",692.0133956265508,238.84416946308724,804.5449945719603,268.6804215604027,"LIKES"
"t34.png",141.85462546526054,60.43555998322148,1190.3119571960299,220.74664429530202,"BODY"
"t34.png",150.98214562655087,236.11952076342283,243.59214097394542,267.5897913171141,"COMMENTS"
"t34.png",416.49808080024815,235.91912227348993,531.3019153225806,268.44919253355704,"RETWEETS"
"t34.png",598.8555947580645,23.527553481543624,666.1546603598015,53.691380033557046,"DATE"
"t34.png",404.1956032878412,22.95718854865772,577.9232513957817,56.890048238255034,"HANDLE"
"t35.png",693.6787634408602,124.95816532258064,803.6165994623656,155.3195564516129,"LIKES"
"t35.png",143.7925067204301,62.140961021505376,1190.431619623656,105.40120967741936,"BODY"
"t35.png",152.76528897849462,123.15742607526882,238.79502688172045,156.30493951612902,"COMMENTS"
"t35.png",419.278561827957,123.54385080645162,515.1234879032259,155.8991935483871,"RETWEETS"
"t35.png",812.164314516129,24.445228494623656,915.3397177419355,55.347614247311824,"DATE"
"t35.png",596.7247983870968,25.917506720430108,793.1599462365592,57.44590053763441,"HANDLE"
"t4.png",699.7593052109181,186.5518494897959,801.6815485421836,216.07927295918364,"LIKES"
"t4.png",146.61185638957815,48.473214285714285,1201.5072696960299,160.8797193877551,"BODY"
"t4.png",159.45880505583125,185.4470025510204,251.8188973325062,217.63539540816328,"COMMENTS"
"t4.png",426.735344292804,186.03832908163264,526.8067230148883,215.79139030612242,"RETWEETS"
"t4.png",867.794432382134,10.59719387755102,946.695816532258,40.51753826530612,"DATE"
"t4.png",740.9653962468982,10.165369897959183,854.2383103287841,40.540880102040816,"HANDLE"
"t37.png",699.3228908188586,276.3328125,829.4795866935484,306.4925139925373,"LIKES"
"t37.png",142.50098867866004,62.27059235074627,1197.9146440756822,257.15974813432837,"BODY"
"t37.png",155.5115927419355,273.76238339552236,262.95136088709677,306.94039179104476,"COMMENTS"
"t37.png",424.6156172456576,276.5275419776119,537.2884615384615,313.13668376865667,"RETWEETS"
"t37.png",710.5995269851117,21.59160447761194,819.4810212468983,53.90501399253732,"DATE"
"t37.png",710.5995269851117,21.59160447761194,819.4810212468983,53.90501399253732,"HANDLE"
"t37.png",434.63756203473946,22.892397388059702,685.8135274503722,56.40534048507463,"HANDLE"
"t5.png",695.5276313068651,247.06908411949686,796.27295931555,278.3670892295598,"LIKES"
"t5.png",145.2323459470637,110.30188679245283,1195.6386088709678,223.64701257861634,"BODY"
"t5.png",154.30062939412736,245.66003341194968,253.1390935173697,277.9866843553459,"COMMENTS"
"t5.png",422.65968129652606,245.9356328616352,516.8805055831266,278.10701650943395,"RETWEETS"
"t5.png",682.3582312344913,69.26862224842768,741.4943134822167,102.52299528301887,"DATE"
"t5.png",529.8091203990901,70.59227594339623,664.8313947477254,103.32650353773585,"HANDLE"
"t7.png",697.0682899090158,242.54071969696972,812.77927264268,270.6136363636364,"LIKES"
"t7.png",147.7449726013234,63.744081439393945,1190.9166020471466,216.70280934343435,"BODY"
"t7.png",154.8632069375517,239.02193813131314,258.7994920905707,272.11008522727275,"COMMENTS"
"t7.png",421.55120450785773,241.46575126262627,532.6134654156327,270.2617582070707,"RETWEETS"
"t7.png",600.4747402295286,25.064551767676768,704.4768274400332,55.763020833333336,"DATE"
"t7.png",383.5060031534326,23.819444444444446,580.7844422043011,57.36387310606061,"HANDLE"
"t6.png",696.7586331679074,316.94734534438777,781.0665516439207,347.8320711096939,"LIKES"
"t6.png",149.2506785049628,67.60770089285714,1188.8302897539288,304.94993622448976,"BODY"
"t6.png",153.47749302109182,315.1262755102041,243.71533808933003,347.48022959183675,"COMMENTS"
"t6.png",422.34857061621176,315.06827965561223,519.1472678866833,348.1104512117347,"RETWEETS"
"t6.png",568.4871988730356,27.296715561224488,680.4513350392887,59.109375,"DATE"
"t6.png",382.7163784636063,26.36491549744898,554.0300997725393,61.40214445153062,"HANDLE"
"t9.png",691.9516710607941,164.28706558295963,804.9384886786601,194.6079736547085,"LIKES"
"t9.png",139.9257327853598,62.7459360986547,1187.9008413461538,139.58870515695065,"BODY"
"t9.png",149.17670207816377,160.87268778026905,252.34931374069478,195.18602858744393,"COMMENTS"
"t9.png",420.44459522332505,165.026975896861,531.0935949131514,194.11855381165918,"RETWEETS"
"t9.png",389.25440058933003,20.77144058295964,495.8334367245658,54.24467488789237,"DATE"
"t9.png",269.7363523573201,24.44786995515695,372.80480381513644,55.70908071748879,"HANDLE"
"Debate%20(3).png",107.83502636476426,46.13514030612245,1153.5184941066996,226.68341836734695,"BODY"
"Debate%20(3).png",465.69176488833745,6.949808673469388,586.351310483871,44.05433673469388,"DATE"
"Debate%20(3).png",252.66559398263027,9.621364795918367,445.6915322580645,44.3515943877551,"HANDLE"
"t8.png",693.9690214019851,127.8671875,813.515392369727,158.22265625,"LIKES"
"t8.png",142.77764423076923,63.640625,1197.8990578473945,107.77734375,"BODY"
"t8.png",153.3606932382134,125.72265625,241.91384925558313,158.0234375,"COMMENTS"
"t8.png",419.4292997828784,126.46875,522.426992866005,159.078125,"RETWEETS"
"t8.png",613.8324286600496,26.76953125,690.1893610421836,57.0078125,"DATE"
"t8.png",406.2316609801489,27.41015625,590.3011205024814,58.21875,"HANDLE"
"Debate%20(2).png",117.93579404466502,51.73732930672269,1186.228287841191,217.58961397058826,"BODY"
"Debate%20(2).png",571.1460918114144,8.467305672268909,683.4716191066998,47.925879726890756,"DATE"
"Debate%20(2).png",343.94773573200996,13.735162815126051,552.5860732009926,44.83488707983194,"HANDLE"
"Debate%20(1).png",548.6883788254756,900.5641233766233,686.0796112489661,932.7881493506493,"LIKES"
"Debate%20(1).png",145.9903587675765,56.67613636363636,1183.8184708436725,225.49918831168827,"BODY"
"Debate%20(1).png",154.45556761786602,899.3181818181818,267.5712107113317,931.2499999999999,"COMMENTS"
"Debate%20(1).png",349.2162427626137,900.6980519480519,467.6967018196857,931.4772727272726,"RETWEETS"
"Debate%20(1).png",710.2009925558312,15.223214285714285,829.8704766335815,51.335227272727266,"DATE"
"Debate%20(1).png",430.8247518610422,18.28733766233766,690.8519437551696,49.00162337662337,"HANDLE"
"Debate%20(6).png",132.23670130272953,69.48958333333333,1179.0219835607938,502.44572368421046,"BODY"
"Debate%20(6).png",601.9109413771712,31.11239035087719,696.8460763027294,69.38980263157895,"DATE"
"Debate%20(6).png",390.1771479528536,32.14857456140351,582.6383374689826,64.88815789473684,"HANDLE"
"Debate%20(4).png",149.9779776674938,70.81996434937611,1087.2422456575682,504.4135472370766,"BODY"
"Debate%20(4).png",655.5392369727047,31.650623885918,758.2866004962779,67.71836007130125,"DATE"
"Debate%20(4).png",398.4906947890819,32.691622103386806,634.5474565756824,67.52941176470588,"HANDLE"
"Debate%20(5).png",547.9821391645988,367.07709800469485,663.8641826923076,398.0248679577465,"LIKES"
"Debate%20(5).png",142.24910825062034,64.46544894366197,1194.998319892473,348.40735035211264,"BODY"
"Debate%20(5).png",152.85350754755996,365.31587441314554,249.90749069478906,398.2037118544601,"COMMENTS"
"Debate%20(5).png",348.6692255996691,366.17510269953056,453.00157671629444,397.7021713615024,"RETWEETS"
"Debate%20(5).png",804.1060018610422,31.002200704225352,903.3112076095947,65.76012323943662,"DATE"
"Debate%20(5).png",598.47168372622,30.628961267605636,781.7262846360629,61.526188380281695,"HANDLE"
"Feedback%20(1).png",66.88495140612076,26.03281572830579,389.26715002067823,55.197475464876035,"BODY"
"Feedback%20(1).png",355.58857074545074,12.425361570247935,383.1973738626964,23.73238959194215,"DATE"
"Feedback%20(1).png",170.33787931658395,11.688307076446282,232.94871794871796,25.03434917355372,"HANDLE"
"Debate%20(7).png",551.9300041356494,745.8804898648649,679.3371071133168,778.0768581081081,"LIKES"
"Debate%20(7).png",149.32976633581472,65.33164414414415,1199.6695616211746,183.57277590090092,"BODY"
"Debate%20(7).png",156.2847394540943,747.0235078828829,273.64531637717124,778.3299549549549,"COMMENTS"
"Debate%20(7).png",351.33028329197685,748.4114583333334,467.4248345740282,779.0157657657658,"RETWEETS"
"Debate%20(7).png",633.3150330851944,24.96269707207207,732.9798387096774,63.939611486486484,"DATE"
"Debate%20(7).png",406.6229321753516,26.62823761261261,613.3894230769231,56.92229729729729,"HANDLE"
"Feedback%20(2).jpg",63.06542080231597,26.039400077160494,492.263427936311,43.12381847993827,"BODY"
"Feedback%20(2).jpg",60.131694582299424,45.79108796296296,127.54924007444168,61.36012249228395,"DATE"
"Feedback%20(4).png",87.96660786290322,26.03599683544304,630.6424311155913,49.33049841772152,"BODY"
"Feedback%20(4).png",328.8112399193548,9.492632515822786,371.356938844086,24.098892405063292,"DATE"
"Feedback%20(4).png",198.94930275537632,8.398907238924052,322.328125,25.009988132911396,"HANDLE"
"Feedback%20(3).png",132.42271505376345,172.53685645233813,1031.0450268817203,392.79445818345323,"BODY"
"Feedback%20(5).png",547.234129445823,317.18388429752065,659.6116883788254,347.6067493112948,"LIKES"
"Feedback%20(5).png",137.54859387923904,58.79545454545455,1191.172611662531,298.2568870523416,"BODY"
"Feedback%20(5).png",151.24979321753514,314.80234159779616,252.41687344913151,350.4538567493113,"COMMENTS"
"Feedback%20(5).png",347.1939361042183,316.5750688705234,446.7154414805624,353.5426997245179,"RETWEETS"
"Feedback%20(5).png",511.8319117038875,18.040633608815426,639.3237179487179,55.98415977961432,"DATE"
"Feedback%20(5).png",315.8877688172043,21.75619834710744,495.8278019023986,53.074380165289256,"HANDLE"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",696.0208527191894,157.56147300469485,792.0164973635235,186.86465669014086,"LIKES"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",147.2401842948718,58.92517605633803,1192.061782723325,133.64304577464787,"BODY"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",156.59197296319272,155.48921654929578,241.96199726013234,188.00770246478874,"COMMENTS"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",423.750982216708,155.58252640845072,513.2726103701406,187.30787852112678,"RETWEETS"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",435.8873358664185,18.926349765258216,545.0523805831265,50.923855633802816,"DATE"
"Screen%20Shot%202019-10-19%20at%204.21.30%20PM.png",264.85213115177834,15.928770539906104,417.58765637923904,53.027215375586856,"HANDLE"
"Screen%20Shot%202019-10-19%20at%204.26.59%20PM.png",143.43982630272953,62.594043230563,1191.695099255583,297.3081434316354,"BODY"
"Screen%20Shot%202019-10-19%20at%204.26.59%20PM.png",154.10592431761788,314.0047964142091,253.17152605459057,349.40526558310995,"COMMENTS"
"Screen%20Shot%202019-10-19%20at%204.26.59%20PM.png",421.5725806451613,315.03162701072387,516.5942928039702,346.7393808646113,"RETWEETS"
"Screen%20Shot%202019-10-19%20at%204.26.59%20PM.png",559.4447890818859,23.628728217158177,652.4658808933003,55.49922503351206,"DATE"
"Screen%20Shot%202019-10-19%20at%204.26.59%20PM.png",293.59879032258067,20.16075318364611,541.896712158809,57.95586880026809,"HANDLE"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",690.7706459367246,167.72511061946904,820.2690950682382,195.87610619469027,"LIKES"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",140.7312474152192,67.04977876106194,1191.779770212986,145.81139380530973,"BODY"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",153.9187538771712,165.9441371681416,264.67522875310175,196.56139380530973,"COMMENTS"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",418.6172068858561,165.7466814159292,532.9424757030604,197.9513274336283,"RETWEETS"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",568.6458979528536,27.144358407079647,655.6981492969396,57.68030973451327,"DATE"
"Screen%20Shot%202019-10-19%20at%204.27.17%20PM.png",406.2425493693135,24.209623893805308,551.9592703163772,59.887168141592916,"HANDLE"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",690.4907594086021,396.0563457330416,820.7815860215053,426.9451244529541,"LIKES"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",133.65658602150538,64.56701312910285,1188.49563172043,376.05494392778996,"BODY"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",149.859375,394.56503008752736,262.591061827957,427.8491862691466,"COMMENTS"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",418.3240927419355,394.73502461706784,526.84375,426.45445842450766,"RETWEETS"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",506.9931115591398,26.947996444201316,572.5577956989247,57.35769967177244,"DATE"
"Screen%20Shot%202019-10-19%20at%204.27.48%20PM.png",354.4635416666667,23.239024890590812,487.5984543010753,60.66872948577681,"HANDLE"
